x_data,y_data,na_ratio,test,mechanism,pvalue,effect_size
83,83,0.0,chi2,MNAR,7.811236135773765e-104,0.4117919888448689
83,83,0.1,chi2,MCAR,9.719465464097114e-92,0.4300557781113245
83,83,0.1,chi2,MAR,1.394853634242929e-91,0.40959505724087475
83,83,0.1,chi2,MNAR,7.811236135773765e-104,0.4117919888448689
83,83,0.2,chi2,MCAR,6.355077671441554e-69,0.4237178661916477
83,83,0.2,chi2,MAR,3.943039594336206e-83,0.415579908729233
83,83,0.2,chi2,MNAR,7.811236135773765e-104,0.4117919888448689
83,83,0.3,chi2,MCAR,1.0271524071067028e-45,0.4058601035679557
83,83,0.3,chi2,MAR,2.4262250960462812e-73,0.421408032290754
83,83,0.3,chi2,MNAR,2.2583304827929674e-57,0.45216487388986876
83,83,0.4,chi2,MCAR,2.1199316067573604e-33,0.4059864076393431
83,83,0.4,chi2,MAR,1.013813711474561e-61,0.41765000372093253
83,83,0.4,chi2,MNAR,2.2583304827929674e-57,0.45216487388986876
84,84,0.0,chi2,MCAR,6.966667650850498e-85,0.37421688336763337
84,84,0.0,chi2,MAR,6.966667650850498e-85,0.37421688336763337
84,84,0.0,chi2,MNAR,6.966667650850498e-85,0.37421688336763337
84,84,0.1,chi2,MCAR,2.235187897208996e-65,0.3672636830577219
84,84,0.1,chi2,MAR,5.4131335130407e-77,0.3783847564894033
84,84,0.1,chi2,MNAR,6.966667650850498e-85,0.37421688336763337
84,84,0.2,chi2,MCAR,5.637344706404695e-53,0.3713167502591985
84,84,0.2,chi2,MAR,1.2256150179042936e-65,0.3713955486489929
84,84,0.2,chi2,MNAR,6.966667650850498e-85,0.37421688336763337
84,84,0.3,chi2,MCAR,2.4706249451328262e-40,0.373916591870757
84,84,0.3,chi2,MAR,1.2905362558507531e-55,0.3652596076160902
84,84,0.3,chi2,MNAR,2.470032139587679e-55,0.4528262055026426
84,84,0.4,chi2,MCAR,1.7966731399779904e-33,0.39919770363762186
84,84,0.4,chi2,MAR,2.1996048814110936e-48,0.3717735210413516
84,84,0.4,chi2,MNAR,2.470032139587679e-55,0.4528262055026426
85,85,0.0,chi2,MCAR,4.769380061315714e-83,0.37036842357804733
85,85,0.0,chi2,MAR,4.769380061315714e-83,0.37036842357804733
85,85,0.0,chi2,MNAR,4.769380061315714e-83,0.37036842357804733
85,85,0.1,chi2,MCAR,1.1915670683752699e-63,0.368643527609279
85,85,0.1,chi2,MAR,1.0190622472648452e-81,0.3855134249211638
85,85,0.1,chi2,MNAR,4.769380061315714e-83,0.37036842357804733
85,85,0.2,chi2,MCAR,1.5392196494496297e-51,0.370034907003331
85,85,0.2,chi2,MAR,1.895477206351458e-71,0.3831180608949268
85,85,0.2,chi2,MNAR,4.769380061315714e-83,0.37036842357804733
