x_data,y_data,na_ratio,test,mechanism,pvalue,effect_size
2,2,0.4,pearson,MAR,2.816808180822982e-122,0.7753699339290215
2,2,0.4,pearson,MNAR,1.2858801505562328e-59,0.6427585210794367
2,2,0.4,spearman,MCAR,1.1672907140130618e-86,0.8101151969019287
2,2,0.4,spearman,MAR,3.000739179071166e-138,0.806282656154907
2,2,0.4,spearman,MNAR,2.2955479136475573e-34,0.5037620777584363
3,3,0.0,pearson,MCAR,2.382462229273497e-237,0.8136759915284427
3,3,0.0,pearson,MAR,2.382462229273497e-237,0.8136759915284427
3,3,0.0,pearson,MNAR,2.382462229273497e-237,0.8136759915284427
3,3,0.0,spearman,MCAR,1.6258226776144656e-218,0.7946088506088506
3,3,0.0,spearman,MAR,1.6258226776144656e-218,0.7946088506088506
3,3,0.0,spearman,MNAR,1.6258226776144656e-218,0.7946088506088506
3,3,0.1,pearson,MCAR,8.576482165854449e-187,0.8118467879262912
3,3,0.1,pearson,MAR,3.349691711572224e-170,0.761293127778796
3,3,0.1,pearson,MNAR,4.3813159768876736e-154,0.746967678095882
3,3,0.1,spearman,MCAR,4.538787455016665e-171,0.7914516210613701
3,3,0.1,spearman,MAR,3.440820657119331e-179,0.7702608090902004
3,3,0.1,spearman,MNAR,2.7276437211686455e-152,0.7503822295305778
3,3,0.2,pearson,MCAR,1.727057895037344e-143,0.8103314966472397
3,3,0.2,pearson,MAR,5.348353596747421e-134,0.7283914184598403
3,3,0.2,pearson,MNAR,3.194268580909095e-116,0.7163648285576005
3,3,0.2,spearman,MCAR,3.710940732789025e-133,0.7929442067401402
3,3,0.2,spearman,MAR,1.840029934192834e-141,0.743573757610547
3,3,0.2,spearman,MNAR,9.105125690306359e-104,0.6966289746425205
3,3,0.3,pearson,MCAR,5.8873016073052946e-105,0.7994087336556593
3,3,0.3,pearson,MAR,2.43040615116492e-104,0.7054279628216992
3,3,0.3,pearson,MNAR,6.200274729528864e-89,0.6955652929612406
3,3,0.3,spearman,MCAR,1.9108438246117578e-98,0.7842469263924815
3,3,0.3,spearman,MAR,7.52996541043788e-107,0.707095434945961
3,3,0.3,spearman,MNAR,1.1894019690383758e-62,0.6124816173813629
3,3,0.4,pearson,MCAR,2.4274764447899735e-78,0.8020984111563231
3,3,0.4,pearson,MAR,2.7090992509214504e-84,0.6837481546872097
3,3,0.4,pearson,MNAR,4.876081096930974e-63,0.6558037626069929
3,3,0.4,spearman,MCAR,2.300703212146434e-72,0.7832214018672691
3,3,0.4,spearman,MAR,5.000570279576171e-73,0.656034388161686
3,3,0.4,spearman,MNAR,6.008813197798451e-44,0.5592012318122268
4,4,0.0,pearson,MCAR,6.806052189452887e-240,0.8160947454211329
4,4,0.0,pearson,MAR,6.806052189452887e-240,0.8160947454211329
4,4,0.0,pearson,MNAR,6.806052189452887e-240,0.8160947454211329
4,4,0.0,spearman,MCAR,8.045932790662999e-223,0.7991557151557152
4,4,0.0,spearman,MAR,8.045932790662999e-223,0.7991557151557152
4,4,0.0,spearman,MNAR,8.045932790662999e-223,0.7991557151557152
4,4,0.1,pearson,MCAR,2.300020400709693e-193,0.8163209427105371
4,4,0.1,pearson,MAR,3.3111230856332527e-217,0.8150570373394025
4,4,0.1,pearson,MNAR,1.767892607013408e-164,0.7634169761357626
4,4,0.1,spearman,MCAR,1.001508927925896e-181,0.802082946344367
4,4,0.1,spearman,MAR,1.1622056845518188e-205,0.802283585857289
4,4,0.1,spearman,MNAR,7.233071606243139e-153,0.7510164234502633
4,4,0.2,pearson,MCAR,2.953711460274864e-153,0.8141867789912485
4,4,0.2,pearson,MAR,4.572128822782482e-191,0.8124808596346008
4,4,0.2,pearson,MNAR,8.73199938315195e-121,0.7286189930188118
4,4,0.2,spearman,MCAR,1.5691716382748417e-145,0.8022762113374028
4,4,0.2,spearman,MAR,6.248673229322075e-184,0.8028853402551264
4,4,0.2,spearman,MNAR,1.1411588463208543e-103,0.6960445710744828
4,4,0.3,pearson,MCAR,1.0832145748022725e-114,0.8016361598756003
4,4,0.3,pearson,MAR,3.536797012103936e-166,0.809564393511216
4,4,0.3,pearson,MNAR,3.235527764788511e-95,0.7102357241408044
4,4,0.3,spearman,MCAR,1.9475479077786275e-113,0.7990645269826699
4,4,0.3,spearman,MAR,3.5364745881067186e-164,0.8038990880255041
4,4,0.3,spearman,MNAR,1.3993525302295732e-68,0.6276951115181242
4,4,0.4,pearson,MCAR,1.0028695460665277e-92,0.8237658544758538
4,4,0.4,pearson,MAR,1.9835511650878097e-144,0.8103473226927301
4,4,0.4,pearson,MNAR,5.116923324491842e-73,0.691848442748778
4,4,0.4,spearman,MCAR,4.965587928731218e-97,0.8339234112819018
4,4,0.4,spearman,MAR,4.458309139032014e-143,0.8055974498733646
4,4,0.4,spearman,MNAR,2.103286855924562e-39,0.5350325999477306
5,5,0.0,pearson,MCAR,1.6633433580926908e-225,0.8019327288730603
5,5,0.0,pearson,MAR,1.6633433580926908e-225,0.8019327288730603
5,5,0.0,pearson,MNAR,1.6633433580926908e-225,0.8019327288730603
5,5,0.0,spearman,MCAR,2.7778580656240148e-219,0.7954277674277674
5,5,0.0,spearman,MAR,2.7778580656240148e-219,0.7954277674277674
5,5,0.0,spearman,MNAR,2.7778580656240148e-219,0.7954277674277674
5,5,0.1,pearson,MCAR,6.524289127561847e-174,0.7944403197818499
5,5,0.1,pearson,MAR,8.165372381976174e-176,0.7691250739966679
5,5,0.1,pearson,MNAR,1.0198746242186704e-146,0.7349340762964486
5,5,0.1,spearman,MCAR,2.268172201654062e-173,0.7937098161306987
5,5,0.1,spearman,MAR,6.983544876407687e-192,0.7904658750551998
5,5,0.1,spearman,MNAR,1.9979498668422812e-147,0.7424307297357773
5,5,0.2,pearson,MCAR,3.376221344343103e-142,0.7997723189509545
5,5,0.2,pearson,MAR,7.165482892189623e-145,0.7527605985497382
5,5,0.2,pearson,MNAR,9.075618671139846e-100,0.6809478135260143
5,5,0.2,spearman,MCAR,3.506225515673129e-143,0.8013782087994454
5,5,0.2,spearman,MAR,6.41484248602374e-162,0.7799197680327565
5,5,0.2,spearman,MNAR,1.1167377300418348e-98,0.678539320783828
5,5,0.3,pearson,MCAR,1.1655224598015113e-106,0.7944204368090308
5,5,0.3,pearson,MAR,1.722037836586164e-123,0.7436992638454591
5,5,0.3,pearson,MNAR,1.7126968077303635e-78,0.6638212472216276
5,5,0.3,spearman,MCAR,3.4434623482922587e-106,0.7933771748517141
5,5,0.3,spearman,MAR,1.3437649540205284e-136,0.7748860304181351
5,5,0.3,spearman,MNAR,6.070225702777736e-56,0.5765442602903854
5,5,0.4,pearson,MCAR,2.4298014621609406e-77,0.7930472954779658
5,5,0.4,pearson,MAR,3.6226493380582166e-98,0.722706798796204
5,5,0.4,pearson,MNAR,2.4091839215915546e-57,0.6310773760545131
5,5,0.4,spearman,MCAR,3.2700430839032835e-75,0.786384492121036
5,5,0.4,spearman,MAR,2.617299751197038e-113,0.7654120186821303
5,5,0.4,spearman,MNAR,2.4496414842184656e-29,0.46441240868626155
6,6,0.0,pearson,MCAR,5.667933150773338e-231,0.807454762607194
6,6,0.0,pearson,MAR,5.667933150773338e-231,0.807454762607194
6,6,0.0,pearson,MNAR,5.667933150773338e-231,0.807454762607194
6,6,0.0,spearman,MCAR,3.8159225660517997e-212,0.7876634596634596
6,6,0.0,spearman,MAR,3.8159225660517997e-212,0.7876634596634596
6,6,0.0,spearman,MNAR,3.8159225660517997e-212,0.7876634596634596
6,6,0.1,pearson,MCAR,7.154697265726277e-184,0.7983105727257169
6,6,0.1,pearson,MAR,2.0160072435935133e-187,0.7828197652418304
6,6,0.1,pearson,MNAR,1.3329188283338459e-152,0.7460138923487605
6,6,0.1,spearman,MCAR,6.630618059642076e-169,0.7782801677208305
6,6,0.1,spearman,MAR,1.2720430556491875e-193,0.785881338705074
6,6,0.1,spearman,MNAR,3.711561422952013e-145,0.7394922092388414
6,6,0.2,pearson,MCAR,5.645094224504279e-151,0.8068852091073994
6,6,0.2,pearson,MAR,1.808183836104534e-165,0.7785786892835067
6,6,0.2,pearson,MNAR,4.3612420210832384e-117,0.7192159318991371
6,6,0.2,spearman,MCAR,9.263487949167596e-132,0.7747958493864471
6,6,0.2,spearman,MAR,1.3396309699781162e-157,0.7692561199996264
6,6,0.2,spearman,MNAR,2.6061176913542784e-103,0.6910393345666176
6,6,0.3,pearson,MCAR,2.097939495103736e-112,0.7996818545985598
6,6,0.3,pearson,MAR,9.081670876339104e-133,0.7572995085411822
6,6,0.3,pearson,MNAR,3.4863202154473903e-87,0.6897700558190405
6,6,0.3,spearman,MCAR,1.4134802869725946e-100,0.7732233808935236
6,6,0.3,spearman,MAR,4.2178499935355905e-119,0.739727648618762
6,6,0.3,spearman,MNAR,1.91811667616798e-64,0.6138574438082515
6,6,0.4,pearson,MCAR,1.2762662234913623e-73,0.7759104038692516
6,6,0.4,pearson,MAR,1.4802219980110932e-108,0.7472096467681398
6,6,0.4,pearson,MNAR,2.2832477533701644e-62,0.6565605121419326
6,6,0.4,spearman,MCAR,1.3352802503989166e-70,0.7657054966987914
6,6,0.4,spearman,MAR,4.6708555395844444e-88,0.7013336839291188
6,6,0.4,spearman,MNAR,1.4116446591266604e-39,0.5400705909100226
7,7,0.0,pearson,MCAR,2.8741361109185486e-204,0.7786989305259625
7,7,0.0,pearson,MAR,2.8741361109185486e-204,0.7786989305259625
7,7,0.0,pearson,MNAR,2.8741361109185486e-204,0.7786989305259625
7,7,0.0,spearman,MCAR,6.076311209445537e-202,0.7759695919695919
7,7,0.0,spearman,MAR,6.076311209445537e-202,0.7759695919695919
7,7,0.0,spearman,MNAR,6.076311209445537e-202,0.7759695919695919
7,7,0.1,pearson,MCAR,1.2952514943950025e-160,0.7717412851541425
7,7,0.1,pearson,MAR,2.640953618650442e-181,0.7730763658856763
7,7,0.1,pearson,MNAR,4.1625999385909283e-131,0.7105151253786425
7,7,0.1,spearman,MCAR,1.2578175158874623e-163,0.7761963857503014
7,7,0.1,spearman,MAR,1.4335076020706823e-177,0.7715126314295355
7,7,0.1,spearman,MNAR,1.8832041842665562e-124,0.7004630426047739
7,7,0.2,pearson,MCAR,2.2412033577093662e-126,0.7687908579408911
7,7,0.2,pearson,MAR,9.190614515429607e-160,0.7731290922450815
7,7,0.2,pearson,MNAR,1.1767090284226243e-90,0.6543065410155917
7,7,0.2,spearman,MCAR,1.6157588001082209e-130,0.7765540132804277
7,7,0.2,spearman,MAR,1.5519104787590273e-157,0.7721504681793693
7,7,0.2,spearman,MNAR,3.579204562730098e-80,0.6254375235868296
7,7,0.3,pearson,MCAR,1.0682480710778708e-98,0.7739646737863082
7,7,0.3,pearson,MAR,1.8788610668645236e-131,0.7621150248605792
7,7,0.3,pearson,MNAR,8.619357377357623e-69,0.6316438366825661
7,7,0.3,spearman,MCAR,6.563477296141352e-100,0.7769059147343942
7,7,0.3,spearman,MAR,4.9905033418485114e-133,0.7660518600473568
7,7,0.3,spearman,MNAR,4.052816631486328e-57,0.5808168312448424
7,7,0.4,pearson,MCAR,2.993590079652445e-70,0.7726052359994876
7,7,0.4,pearson,MAR,4.2479008595281834e-117,0.7685106994337902
7,7,0.4,pearson,MNAR,1.5375034657883027e-52,0.61120337702532
7,7,0.4,spearman,MCAR,3.1669193892359163e-69,0.769022778273382
7,7,0.4,spearman,MAR,7.425126212456159e-116,0.7663293842244343
7,7,0.4,spearman,MNAR,1.991441518988642e-30,0.48225810657459495
8,8,0.0,pearson,MCAR,3.9316841674857717e-215,0.7909530143810606
8,8,0.0,pearson,MAR,3.9316841674857717e-215,0.7909530143810606
8,8,0.0,pearson,MNAR,3.9316841674857717e-215,0.7909530143810606
8,8,0.0,spearman,MCAR,1.91992888908683e-218,0.7945315945315945
8,8,0.0,spearman,MAR,1.91992888908683e-218,0.7945315945315945
8,8,0.0,spearman,MNAR,1.91992888908683e-218,0.7945315945315945
8,8,0.1,pearson,MCAR,6.15506290321848e-178,0.7911922859304421
8,8,0.1,pearson,MAR,9.52916441937454e-164,0.751089566870422
8,8,0.1,pearson,MNAR,1.186993105763827e-134,0.712551958997285
8,8,0.1,spearman,MCAR,4.2560752199878653e-184,0.7991552564598475
8,8,0.1,spearman,MAR,2.0844673107376505e-191,0.7849542909794315
8,8,0.1,spearman,MNAR,3.802583525581914e-147,0.7416746965962122
8,8,0.2,pearson,MCAR,1.365629310378591e-143,0.7888797036570578
8,8,0.2,pearson,MAR,2.485801579933933e-130,0.7242709171053197
8,8,0.2,pearson,MNAR,7.670935395951467e-98,0.6743748180957019
8,8,0.2,spearman,MCAR,7.588567608424834e-150,0.7988956908029577
8,8,0.2,spearman,MAR,2.6822342562331215e-162,0.7727785226194693
8,8,0.2,spearman,MNAR,1.335284657141666e-91,0.661632565402373
8,8,0.3,pearson,MCAR,7.524736417554498e-117,0.7935314102670984
8,8,0.3,pearson,MAR,4.622499305388648e-108,0.710615001009109
8,8,0.3,pearson,MNAR,1.285114424855638e-71,0.6428955178070931
8,8,0.3,spearman,MCAR,3.4611116015927825e-115,0.7901453556010047
8,8,0.3,spearman,MAR,1.9583636891277086e-135,0.7665729644248429
8,8,0.3,spearman,MNAR,1.0105690208892652e-56,0.5810381020527795
8,8,0.4,pearson,MCAR,3.515929897268867e-79,0.7838044573706519
8,8,0.4,pearson,MAR,7.71132742356759e-83,0.6868461198062936
8,8,0.4,pearson,MNAR,2.702516190973546e-51,0.6111020549188187
8,8,0.4,spearman,MCAR,3.960864127961153e-82,0.7925356695869837
8,8,0.4,spearman,MAR,4.948390536974667e-109,0.7564526389306154
8,8,0.4,spearman,MNAR,5.6252467836493614e-30,0.4727258628608467
9,9,0.0,pearson,MCAR,7.629097906329787e-241,0.8169892600962821
9,9,0.0,pearson,MAR,7.629097906329787e-241,0.8169892600962821
9,9,0.0,pearson,MNAR,7.629097906329787e-241,0.8169892600962821
9,9,0.0,spearman,MCAR,2.654889085900194e-217,0.7933067293067293
9,9,0.0,spearman,MAR,2.654889085900194e-217,0.7933067293067293
9,9,0.0,spearman,MNAR,2.654889085900194e-217,0.7933067293067293
9,9,0.1,pearson,MCAR,3.451213828053481e-198,0.8131181642894246
9,9,0.1,pearson,MAR,1.985892264348677e-218,0.8143551329738841
9,9,0.1,pearson,MNAR,1.294441877193019e-156,0.7520756949063494
9,9,0.1,spearman,MCAR,1.1414704697666906e-177,0.7877426604834268
9,9,0.1,spearman,MAR,5.136245356137086e-199,0.7923521804993938
9,9,0.1,spearman,MNAR,1.284856221858969e-140,0.7290417635374717
9,9,0.2,pearson,MCAR,2.04528152554328e-152,0.8056030089123312
9,9,0.2,pearson,MAR,2.7913287808213097e-195,0.8163288125234666
9,9,0.2,pearson,MNAR,5.276606618694453e-118,0.7221656793347523
9,9,0.2,spearman,MCAR,8.800103578489046e-142,0.7886880051545466
9,9,0.2,spearman,MAR,8.740472319069529e-174,0.7904928138077821
9,9,0.2,spearman,MNAR,2.5293103335448144e-90,0.6581242370534308
9,9,0.3,pearson,MCAR,2.9907295407905873e-117,0.8090339325794467
9,9,0.3,pearson,MAR,3.2556779633600696e-175,0.8206587016411444
9,9,0.3,pearson,MNAR,3.9749393906645074e-86,0.6842938170096359
9,9,0.3,spearman,MCAR,2.0670310300540954e-111,0.797137867690913
9,9,0.3,spearman,MAR,1.6595218912858025e-152,0.7922099731310258
9,9,0.3,spearman,MNAR,6.127530641601717e-60,0.5929302477963522
9,9,0.4,pearson,MCAR,4.978926707007348e-85,0.8069551024355349
9,9,0.4,pearson,MAR,1.9723667033135205e-150,0.8236549160455316
9,9,0.4,pearson,MNAR,3.167682468127415e-64,0.6605006948321062
9,9,0.4,spearman,MCAR,4.274453799808193e-79,0.7899038307302398
9,9,0.4,spearman,MAR,1.83822470624862e-132,0.7963244202991608
9,9,0.4,spearman,MNAR,2.0692519757766394e-34,0.5023701641712527
10,10,0.0,pearson,MCAR,8.048346204573595e-229,0.8053021318073565
10,10,0.0,pearson,MAR,8.048346204573595e-229,0.8053021318073565
10,10,0.0,pearson,MNAR,8.048346204573595e-229,0.8053021318073565
10,10,0.0,spearman,MCAR,1.168556144150258e-238,0.8149252789252789
10,10,0.0,spearman,MAR,1.168556144150258e-238,0.8149252789252789
10,10,0.0,spearman,MNAR,1.168556144150258e-238,0.8149252789252789
10,10,0.1,pearson,MCAR,1.190412937120636e-184,0.8066294573553799
10,10,0.1,pearson,MAR,2.1844739440853225e-181,0.7771347602601041
10,10,0.1,pearson,MNAR,9.525575064662929e-150,0.7393987021206757
10,10,0.1,spearman,MCAR,3.0137586771846325e-198,0.8227800582812631
10,10,0.1,spearman,MAR,5.148426533671137e-214,0.8151951423965035
10,10,0.1,spearman,MNAR,7.832183096460513e-157,0.7555384988631441
10,10,0.2,pearson,MCAR,2.857958569321488e-143,0.8004345895636292
10,10,0.2,pearson,MAR,4.041035953278276e-156,0.7663863910612887
10,10,0.2,pearson,MNAR,6.3988971006972e-115,0.7155820140924237
10,10,0.2,spearman,MCAR,2.154816921929033e-155,0.8190920056799785
10,10,0.2,spearman,MAR,2.575845657747204e-182,0.8054144827077262
10,10,0.2,spearman,MNAR,4.8335357563010685e-110,0.7020741508256357
10,10,0.3,pearson,MCAR,5.882890147657159e-110,0.7987251626014901
10,10,0.3,pearson,MAR,1.6722189430273715e-143,0.7704519505846018
10,10,0.3,pearson,MNAR,1.3715892331985725e-83,0.6816415028098464
10,10,0.3,spearman,MCAR,4.3822396297483316e-119,0.817161267169428
10,10,0.3,spearman,MAR,1.997234407706265e-155,0.7999710611277968
10,10,0.3,spearman,MNAR,4.714886291636439e-70,0.6298311079914461
10,10,0.4,pearson,MCAR,1.81770207336042e-83,0.8064348290106925
10,10,0.4,pearson,MAR,7.077880930263067e-115,0.7578838802695298
10,10,0.4,pearson,MNAR,1.637730634770819e-61,0.6491526154455021
10,10,0.4,spearman,MCAR,5.891410682265591e-87,0.8159075229662367
10,10,0.4,spearman,MAR,2.6487357848859814e-132,0.7956562657118492
10,10,0.4,spearman,MNAR,8.412395895450051e-44,0.5557407874626504
11,11,0.0,pearson,MCAR,1.0496752012264447e-226,0.8031598301092093
11,11,0.0,pearson,MAR,1.0496752012264447e-226,0.8031598301092093
11,11,0.0,pearson,MNAR,1.0496752012264447e-226,0.8031598301092093
11,11,0.0,spearman,MCAR,2.572100357800182e-224,0.8007079047079048
11,11,0.0,spearman,MAR,2.572100357800182e-224,0.8007079047079048
11,11,0.0,spearman,MNAR,2.572100357800182e-224,0.8007079047079048
11,11,0.1,pearson,MCAR,4.78611457800132e-186,0.8075091842401496
11,11,0.1,pearson,MAR,5.417524720735418e-195,0.7944988573465411
11,11,0.1,pearson,MNAR,1.562898360113438e-143,0.7292339582988036
11,11,0.1,spearman,MCAR,5.219015890149467e-181,0.8011658791814001
11,11,0.1,spearman,MAR,4.717704946450007e-196,0.7921489654150835
11,11,0.1,spearman,MNAR,2.1568212991618112e-151,0.7463467544705455
11,11,0.2,pearson,MCAR,4.2699113887836205e-147,0.8076259714958257
11,11,0.2,pearson,MAR,3.3827911396925774e-155,0.7682505874860543
11,11,0.2,pearson,MNAR,4.7914049393320015e-106,0.6935040209360832
11,11,0.2,spearman,MCAR,1.0969616379380188e-137,0.7922138513315853
11,11,0.2,spearman,MAR,3.917822858154758e-161,0.7769626761450686
11,11,0.2,spearman,MNAR,8.115622248354304e-105,0.6909265122914723
11,11,0.3,pearson,MCAR,9.577921417909454e-110,0.8063876906798239
11,11,0.3,pearson,MAR,1.336732499460665e-128,0.7564274933280294
11,11,0.3,pearson,MNAR,8.935395978832145e-79,0.6643185202895171
11,11,0.3,spearman,MCAR,4.126802553559853e-104,0.7940533513246278
11,11,0.3,spearman,MAR,1.5026350930841215e-131,0.7633437560407736
11,11,0.3,spearman,MNAR,4.013048307243901e-71,0.635172941508644
11,11,0.4,pearson,MCAR,2.599114140760255e-81,0.8101156733602168
11,11,0.4,pearson,MAR,7.4907754632472e-110,0.7529539181023692
11,11,0.4,pearson,MNAR,1.2651904123629212e-51,0.6068464660932604
11,11,0.4,spearman,MCAR,4.703587163682538e-77,0.7975208341317171
11,11,0.4,spearman,MAR,1.3720843879237381e-101,0.7420087865474928
11,11,0.4,spearman,MNAR,5.31808887196987e-39,0.5366085987480735
12,12,0.0,pearson,MCAR,1.0583993765620623e-214,0.790483009307273
12,12,0.0,pearson,MAR,1.0583993765620623e-214,0.790483009307273
12,12,0.0,pearson,MNAR,1.0583993765620623e-214,0.790483009307273
12,12,0.0,spearman,MCAR,5.69237304897073e-200,0.7736245136245137
12,12,0.0,spearman,MAR,5.69237304897073e-200,0.7736245136245137
12,12,0.0,spearman,MNAR,5.69237304897073e-200,0.7736245136245137
12,12,0.1,pearson,MCAR,3.852665571346136e-177,0.7938359508476257
12,12,0.1,pearson,MAR,3.5607909789681724e-170,0.7588527203558735
12,12,0.1,pearson,MNAR,3.1418066927712423e-135,0.7153270136719622
12,12,0.1,spearman,MCAR,1.0955418297266375e-165,0.7780171811424552
12,12,0.1,spearman,MAR,1.8463241864433485e-175,0.768639660787265
12,12,0.1,spearman,MNAR,1.8551043024298181e-128,0.7080615231622442
12,12,0.2,pearson,MCAR,2.0416708890790564e-132,0.7785421728004872
12,12,0.2,pearson,MAR,1.1877540148933227e-132,0.7286410763285333
12,12,0.2,pearson,MNAR,6.110466376481394e-95,0.6665108750038803
