x_data,y_data,na_ratio,test,mechanism,pvalue,effect_size
25,25,0.1,anova,MCAR,6.418790640357019e-120,0.4952350916489197
25,25,0.1,anova,MAR,9.21455887054545e-138,0.5067368236131485
25,25,0.1,anova,MNAR,1.0357430251745687e-118,0.45807221122339714
25,25,0.1,kruskal,MCAR,2.9800634182564067e-09,0.04883908965282049
25,25,0.1,kruskal,MAR,9.749842044826096e-10,0.046496169750650365
25,25,0.1,kruskal,MNAR,9.119578113780946e-07,0.031088154897340865
25,25,0.2,anova,MCAR,7.049628420079997e-91,0.486945221434236
25,25,0.2,anova,MAR,6.308885946844672e-125,0.5081140844061455
25,25,0.2,anova,MNAR,6.334679324873545e-89,0.403665111957421
25,25,0.2,kruskal,MCAR,2.553197986365774e-08,0.05588662557518597
25,25,0.2,kruskal,MAR,1.663329486367715e-07,0.03857282508058456
25,25,0.2,kruskal,MNAR,7.62750327050199e-05,0.023459093306318
25,25,0.3,anova,MCAR,1.378488396173074e-70,0.49302940533321993
25,25,0.3,anova,MAR,8.737430527187133e-108,0.5073874399071623
25,25,0.3,anova,MNAR,2.1561601039079438e-41,0.25856060426325167
25,25,0.3,kruskal,MCAR,9.817909576437245e-07,0.05759410713302744
25,25,0.3,kruskal,MAR,8.077112313431556e-07,0.039865772941567415
25,25,0.3,kruskal,MNAR,0.20072777377501594,0.0022029296299086293
25,25,0.4,anova,MCAR,1.744300394692655e-49,0.4738144620635955
25,25,0.4,anova,MAR,1.116628509716116e-96,0.511059112860902
25,25,0.4,anova,MNAR,1.4045642720775596e-30,0.2197578784078843
25,25,0.4,kruskal,MCAR,7.664924072114943e-07,0.07902911129122704
25,25,0.4,kruskal,MAR,1.529875755346133e-05,0.03534374859926672
25,25,0.4,kruskal,MNAR,0.5485297700149151,-0.0016785137587552556
26,26,0.0,anova,MCAR,5.386850803550336e-140,0.4777828853074645
26,26,0.0,anova,MAR,5.386850803550336e-140,0.4777828853074645
26,26,0.0,anova,MNAR,5.386850803550336e-140,0.4777828853074645
26,26,0.0,kruskal,MCAR,1.7763568394002505e-15,0.06900023552351198
26,26,0.0,kruskal,MAR,1.7763568394002505e-15,0.06900023552351198
26,26,0.0,kruskal,MNAR,1.7763568394002505e-15,0.06900023552351198
26,26,0.1,anova,MCAR,1.4309939214231696e-115,0.4876929276541433
26,26,0.1,anova,MAR,1.1569593942799492e-104,0.41990814833874857
26,26,0.1,anova,MNAR,3.8823693220042005e-104,0.41585730496696965
26,26,0.1,kruskal,MCAR,1.8567702930738506e-11,0.06254588136416703
26,26,0.1,kruskal,MAR,1.1103151731362004e-10,0.05170615504020556
26,26,0.1,kruskal,MNAR,7.616129948928574e-14,0.06824968023597831
26,26,0.2,anova,MCAR,5.556738979055436e-89,0.4770885586957203
26,26,0.2,anova,MAR,1.6772315961900908e-83,0.38053862641621866
26,26,0.2,anova,MNAR,9.134989962679341e-76,0.3563933863284662
26,26,0.2,kruskal,MCAR,1.5600675196125735e-09,0.06446016001916471
26,26,0.2,kruskal,MAR,1.2572270668975705e-08,0.04565501208056219
26,26,0.2,kruskal,MNAR,2.1034830544053307e-09,0.05065460296768022
26,26,0.3,anova,MCAR,1.5398207273738053e-68,0.48296838463794184
26,26,0.3,anova,MAR,1.1719367618958945e-62,0.3390142392071856
26,26,0.3,anova,MNAR,8.068672595664311e-38,0.2398125194398702
26,26,0.3,kruskal,MCAR,6.19306013138754e-08,0.06941802761337275
26,26,0.3,kruskal,MAR,2.206245744984514e-07,0.0439067494071657
26,26,0.3,kruskal,MNAR,6.367187022071619e-07,0.04755174866205733
26,26,0.4,anova,MCAR,8.274873315189053e-48,0.4727656787749242
26,26,0.4,anova,MAR,1.96652936593184e-46,0.29651404555212335
26,26,0.4,anova,MNAR,2.439646374553127e-28,0.20642079399647312
26,26,0.4,kruskal,MCAR,1.8988086927240744e-06,0.07612990611380151
26,26,0.4,kruskal,MAR,9.436309238886054e-06,0.03830633009233876
26,26,0.4,kruskal,MNAR,4.9448028044629666e-05,0.036610219213365894
27,27,0.0,anova,MCAR,7.629944005025306e-156,0.5147183876851201
27,27,0.0,anova,MAR,7.629944005025306e-156,0.5147183876851201
27,27,0.0,anova,MNAR,7.629944005025306e-156,0.5147183876851201
27,27,0.0,kruskal,MCAR,2.072523264118331e-10,0.04523627437622618
27,27,0.0,kruskal,MAR,2.072523264118331e-10,0.04523627437622618
27,27,0.0,kruskal,MNAR,2.072523264118331e-10,0.04523627437622618
27,27,0.1,anova,MCAR,6.4254479013013455e-130,0.5222608121455315
27,27,0.1,anova,MAR,1.3212670524407802e-138,0.5159249701747118
27,27,0.1,anova,MNAR,1.8620568732753845e-119,0.460146754219738
27,27,0.1,kruskal,MCAR,6.673735228890365e-07,0.03505401808060678
27,27,0.1,kruskal,MAR,3.92611498867268e-09,0.04421783754486747
27,27,0.1,kruskal,MNAR,3.92821410621913e-07,0.03302571347993068
27,27,0.2,anova,MCAR,9.109595078875311e-106,0.5304512925976711
27,27,0.2,anova,MAR,3.91288226993048e-117,0.5006033538663431
27,27,0.2,anova,MNAR,1.8343556820703489e-82,0.38090505787034334
27,27,0.2,kruskal,MCAR,2.01679581443015e-05,0.03314524504832677
27,27,0.2,kruskal,MAR,1.5936664132798484e-07,0.04031755803089021
27,27,0.2,kruskal,MNAR,1.942877678973165e-05,0.027038431608738776
27,27,0.3,anova,MCAR,2.7351720984437483e-80,0.5132622110405702
27,27,0.3,anova,MAR,2.0908937996174332e-96,0.4794931680126633
27,27,0.3,anova,MNAR,1.3720818991688965e-38,0.2437847192857553
27,27,0.3,kruskal,MCAR,0.0007320250534842421,0.026987924672359297
27,27,0.3,kruskal,MAR,7.401891666480864e-06,0.03444452799285873
27,27,0.3,kruskal,MNAR,0.222872097387393,0.0018223899141230505
27,27,0.4,anova,MCAR,2.4865785067758963e-60,0.5141256975485602
27,27,0.4,anova,MAR,1.2361734278124278e-74,0.44375863015441963
27,27,0.4,anova,MNAR,3.2831597201747374e-27,0.1969642805610531
27,27,0.4,kruskal,MCAR,0.011235352763148687,0.020911207840783663
27,27,0.4,kruskal,MAR,0.0021401607953602797,0.019781623605354265
27,27,0.4,kruskal,MNAR,0.3497935420497764,0.00021181587564718816
28,28,0.0,anova,MCAR,6.242357936549577e-162,0.5281984446613478
28,28,0.0,anova,MAR,6.242357936549577e-162,0.5281984446613478
28,28,0.0,anova,MNAR,6.242357936549577e-162,0.5281984446613478
28,28,0.0,kruskal,MCAR,4.446807133628994e-08,0.03420696662373801
28,28,0.0,kruskal,MAR,4.446807133628994e-08,0.03420696662373801
28,28,0.0,kruskal,MNAR,4.446807133628994e-08,0.03420696662373801
28,28,0.1,anova,MCAR,2.681718891937915e-128,0.5208937397541931
28,28,0.1,anova,MAR,6.5638207970455955e-143,0.517999660766332
28,28,0.1,anova,MNAR,5.915733510137508e-119,0.45875019396444267
28,28,0.1,kruskal,MCAR,3.6611637959094168e-06,0.03099686441277453
28,28,0.1,kruskal,MAR,3.5689095589930275e-07,0.03298847455307814
28,28,0.1,kruskal,MNAR,5.370639616120165e-05,0.021658058732145134
28,28,0.2,anova,MCAR,1.4835967159900745e-102,0.5301090425626159
28,28,0.2,anova,MAR,4.248446740021893e-123,0.5094710403052385
28,28,0.2,anova,MNAR,5.683934205316827e-82,0.37913974643695597
28,28,0.2,kruskal,MCAR,6.294354329750007e-06,0.037996035389935616
28,28,0.2,kruskal,MAR,2.8898176103187012e-06,0.031841089017661375
28,28,0.2,kruskal,MNAR,0.0001677476748137563,0.021387904677747305
28,28,0.3,anova,MCAR,4.1634807573081067e-82,0.5322495005137637
28,28,0.3,anova,MAR,1.0035884621480363e-111,0.5091490974663444
28,28,0.3,anova,MNAR,8.561535613964411e-36,0.22424424655244965
28,28,0.3,kruskal,MCAR,0.00043362764560095357,0.030059998051677212
28,28,0.3,kruskal,MAR,1.122123723384938e-06,0.03788271446401381
28,28,0.3,kruskal,MNAR,0.00026508800910296504,0.026503475008395495
28,28,0.4,anova,MCAR,4.185625802209216e-61,0.5502662485775414
28,28,0.4,anova,MAR,1.1654356953913086e-100,0.526916572429181
28,28,0.4,anova,MNAR,2.044435573150696e-28,0.1998271286813024
28,28,0.4,kruskal,MCAR,0.0013067799145397574,0.03587403630050268
28,28,0.4,kruskal,MAR,9.617906369108198e-06,0.037248891024876725
28,28,0.4,kruskal,MNAR,0.00017249155916276848,0.03247950108084634
29,29,0.0,anova,MCAR,6.664895048837627e-143,0.4847638038906484
29,29,0.0,anova,MAR,6.664895048837627e-143,0.4847638038906484
29,29,0.0,anova,MNAR,6.664895048837627e-143,0.4847638038906484
29,29,0.0,kruskal,MCAR,2.1808221895014412e-11,0.049845828773636164
29,29,0.0,kruskal,MAR,2.1808221895014412e-11,0.049845828773636164
29,29,0.0,kruskal,MNAR,2.1808221895014412e-11,0.049845828773636164
29,29,0.1,anova,MCAR,1.4239466066144932e-117,0.4888800416740682
29,29,0.1,anova,MAR,6.798980084667965e-133,0.48974617286823524
29,29,0.1,anova,MNAR,5.035391483744317e-105,0.41851860755672876
29,29,0.1,kruskal,MCAR,9.529006139707974e-09,0.04596152349393513
29,29,0.1,kruskal,MAR,7.545231106576011e-11,0.05154987577941259
29,29,0.1,kruskal,MNAR,7.051561556892239e-10,0.047494513439392705
29,29,0.2,anova,MCAR,9.940669709330644e-98,0.4958776721002769
29,29,0.2,anova,MAR,1.1503612162670122e-119,0.4898738952099933
29,29,0.2,anova,MNAR,1.285440099652183e-76,0.35956381772033835
29,29,0.2,kruskal,MCAR,1.4403468284740484e-07,0.04796318276372975
29,29,0.2,kruskal,MAR,6.362337323650991e-10,0.05202579425991387
29,29,0.2,kruskal,MNAR,8.105199572616684e-07,0.03529925949978872
29,29,0.3,anova,MCAR,2.9951751679478385e-73,0.4931032229488075
29,29,0.3,anova,MAR,4.905631345870152e-99,0.4807488525919138
29,29,0.3,anova,MNAR,5.775822965355323e-38,0.24062793070285635
29,29,0.3,kruskal,MCAR,3.2501383528504846e-05,0.04098643739373442
29,29,0.3,kruskal,MAR,1.4152364391506467e-08,0.05195199921692202
29,29,0.3,kruskal,MNAR,0.07564330648389872,0.005762208825925598
29,29,0.4,anova,MCAR,3.098697892850716e-50,0.4976226051088598
29,29,0.4,anova,MAR,1.451057827698926e-84,0.4859707567112083
29,29,0.4,anova,MNAR,5.430553041028023e-28,0.2005376459419163
29,29,0.4,kruskal,MCAR,0.0026088934661298024,0.033223238129541435
29,29,0.4,kruskal,MAR,2.0783780130262386e-07,0.05264305425546404
29,29,0.4,kruskal,MNAR,0.28003167048142086,0.001132168354136909
30,30,0.0,anova,MCAR,1.0462181535957928e-148,0.49842100848704035
30,30,0.0,anova,MAR,1.0462181535957928e-148,0.49842100848704035
30,30,0.0,anova,MNAR,1.0462181535957928e-148,0.49842100848704035
30,30,0.0,kruskal,MCAR,7.617750874544527e-11,0.04728622596680414
30,30,0.0,kruskal,MAR,7.617750874544527e-11,0.04728622596680414
30,30,0.0,kruskal,MNAR,7.617750874544527e-11,0.04728622596680414
30,30,0.1,anova,MCAR,2.442822159505509e-122,0.4995760414677625
30,30,0.1,anova,MAR,7.04520868850401e-132,0.4841411209199587
30,30,0.1,anova,MNAR,1.0986239173605685e-110,0.43521860290412756
30,30,0.1,kruskal,MCAR,2.927776476813193e-08,0.04275124170093735
30,30,0.1,kruskal,MAR,5.483857812293991e-10,0.046762992844814444
30,30,0.1,kruskal,MNAR,2.1256531423929914e-08,0.039714758970005856
30,30,0.2,anova,MCAR,1.8866016716233487e-95,0.4883064697587058
30,30,0.2,anova,MAR,6.220396908367669e-116,0.4741704430567519
30,30,0.2,anova,MNAR,1.654110919939162e-79,0.3702074457356067
30,30,0.2,kruskal,MCAR,9.248690743146604e-06,0.03499811699904314
30,30,0.2,kruskal,MAR,9.022294689131627e-09,0.04477310238793697
30,30,0.2,kruskal,MNAR,2.3127663135613652e-05,0.02658323040710838
30,30,0.3,anova,MCAR,2.3837352786542372e-73,0.4867590560786491
30,30,0.3,anova,MAR,5.479498523220855e-100,0.4702277691101329
30,30,0.3,anova,MNAR,3.388264834407823e-40,0.25481295030337653
30,30,0.3,kruskal,MCAR,3.089378606524473e-05,0.04038868306055339
30,30,0.3,kruskal,MAR,3.2537268890298066e-07,0.041179912907297306
30,30,0.3,kruskal,MNAR,0.007153852091703161,0.014122237681963221
30,30,0.4,anova,MCAR,2.7663561646556813e-53,0.4759001103640005
30,30,0.4,anova,MAR,9.774344104435565e-81,0.45532125193300915
30,30,0.4,anova,MNAR,5.303281707426927e-30,0.2170446350046461
30,30,0.4,kruskal,MCAR,0.002190178994590286,0.03037223814503383
30,30,0.4,kruskal,MAR,1.5364727992017713e-05,0.03578897230620423
30,30,0.4,kruskal,MNAR,0.004315530464526485,0.018294382827169872
31,31,0.0,anova,MCAR,8.05422553806692e-133,0.4601483475266682
31,31,0.0,anova,MAR,8.05422553806692e-133,0.4601483475266682
31,31,0.0,anova,MNAR,8.05422553806692e-133,0.4601483475266682
31,31,0.0,kruskal,MCAR,6.490730175556791e-11,0.04761399843529951
31,31,0.0,kruskal,MAR,6.490730175556791e-11,0.04761399843529951
31,31,0.0,kruskal,MNAR,6.490730175556791e-11,0.04761399843529951
31,31,0.1,anova,MCAR,7.927628852863059e-107,0.45827640436026806
31,31,0.1,anova,MAR,7.945823846382822e-115,0.4541773029603506
31,31,0.1,anova,MNAR,2.1152974118281222e-101,0.4075708641933128
31,31,0.1,kruskal,MCAR,1.6623020293593527e-08,0.044774856207555745
31,31,0.1,kruskal,MAR,7.189939754681518e-10,0.04798575712486165
31,31,0.1,kruskal,MNAR,2.4312074937693495e-06,0.028828305167842468
31,31,0.2,anova,MCAR,2.3407484987770346e-82,0.44215828727904544
31,31,0.2,anova,MAR,2.020360772414481e-104,0.45571466898025953
31,31,0.2,anova,MNAR,1.0941891620854403e-70,0.3371575516569988
31,31,0.2,kruskal,MCAR,7.160202900591273e-07,0.043420907286160465
31,31,0.2,kruskal,MAR,1.393671669180918e-07,0.0401054787131933
31,31,0.2,kruskal,MNAR,6.039359814469236e-07,0.03606132893982827
31,31,0.3,anova,MCAR,1.0506297052548968e-63,0.4424166257176169
31,31,0.3,anova,MAR,4.3147146058520507e-97,0.4764719634800685
31,31,0.3,anova,MNAR,5.066468019436634e-36,0.23225224737009056
31,31,0.3,kruskal,MCAR,1.1974710637074892e-05,0.04460950664621204
31,31,0.3,kruskal,MAR,1.264775482123781e-07,0.04566946168119914
31,31,0.3,kruskal,MNAR,0.0034325814361381157,0.017122500716415922
31,31,0.4,anova,MCAR,8.850691517670046e-44,0.415340786669974
31,31,0.4,anova,MAR,9.941044844963324e-83,0.4756448493260431
31,31,0.4,anova,MNAR,5.434932586666274e-26,0.19479977259552184
31,31,0.4,kruskal,MCAR,0.001156399411808784,0.03428183411806783
31,31,0.4,kruskal,MAR,5.112886892755242e-07,0.048902413032740344
31,31,0.4,kruskal,MNAR,0.00780446061449247,0.016189327038198028
32,32,0.0,anova,MCAR,1.1804032609330442e-134,0.4647120922576137
32,32,0.0,anova,MAR,1.1804032609330442e-134,0.4647120922576137
32,32,0.0,anova,MNAR,1.1804032609330442e-134,0.4647120922576137
32,32,0.0,kruskal,MCAR,2.829958489769524e-13,0.058720693378910005
32,32,0.0,kruskal,MAR,2.829958489769524e-13,0.058720693378910005
32,32,0.0,kruskal,MNAR,2.829958489769524e-13,0.058720693378910005
32,32,0.1,anova,MCAR,1.5855205245457748e-109,0.46616266277631146
32,32,0.1,anova,MAR,3.609031729879655e-121,0.4604458640248168
32,32,0.1,anova,MNAR,5.173537503155355e-103,0.4124655063720348
32,32,0.1,kruskal,MCAR,4.075428883254517e-11,0.05994088092985624
32,32,0.1,kruskal,MAR,9.123812816369536e-13,0.06227106366556223
32,32,0.1,kruskal,MNAR,2.1100843294874494e-10,0.05024405684460374
32,32,0.2,anova,MCAR,1.1804410345365471e-86,0.4624274222740054
32,32,0.2,anova,MAR,3.9594730812934294e-109,0.4616558736052639
32,32,0.2,anova,MNAR,6.118743300732879e-78,0.36445551977818313
32,32,0.2,kruskal,MCAR,1.8405805768395567e-09,0.06283916865550794
32,32,0.2,kruskal,MAR,1.875677391183217e-11,0.06275567161420537
32,32,0.2,kruskal,MNAR,9.296798442193221e-09,0.04683338193275638
32,32,0.3,anova,MCAR,9.959473589384724e-68,0.4706041485498799
32,32,0.3,anova,MAR,2.791473162542998e-90,0.4493958833232942
32,32,0.3,anova,MNAR,1.8187888326946157e-43,0.2735042812339836
32,32,0.3,kruskal,MCAR,1.4011599880348058e-08,0.07391245199761154
32,32,0.3,kruskal,MAR,1.8907198029438632e-10,0.06595143892569406
32,32,0.3,kruskal,MNAR,0.018585192917850657,0.010875738050958593
32,32,0.4,anova,MCAR,1.6849138378114457e-52,0.4835489797365729
32,32,0.4,anova,MAR,1.0247356348223368e-79,0.46152405005866937
32,32,0.4,anova,MNAR,2.581613952969984e-32,0.23388733468208392
32,32,0.4,kruskal,MCAR,1.1116044751346976e-07,0.0874682193262136
32,32,0.4,kruskal,MAR,2.1270835537379185e-08,0.05940408114275299
32,32,0.4,kruskal,MNAR,0.07023106210300811,0.006914257142864268
33,33,0.0,anova,MCAR,2.3974907415584474e-152,0.5067999283296102
33,33,0.0,anova,MAR,2.3974907415584474e-152,0.5067999283296102
33,33,0.0,anova,MNAR,2.3974907415584474e-152,0.5067999283296102
33,33,0.0,kruskal,MCAR,2.840283563898538e-12,0.05401249073817742
33,33,0.0,kruskal,MAR,2.840283563898538e-12,0.05401249073817742
33,33,0.0,kruskal,MNAR,2.840283563898538e-12,0.05401249073817742
33,33,0.1,anova,MCAR,2.539074441321372e-118,0.5001166206990123
33,33,0.1,anova,MAR,1.6806759195090165e-126,0.48434366830779435
33,33,0.1,anova,MNAR,1.939571669582484e-111,0.437403734538223
33,33,0.1,kruskal,MCAR,3.001676684988297e-11,0.062098249413585896
33,33,0.1,kruskal,MAR,8.635681059132594e-11,0.05328932095454031
33,33,0.1,kruskal,MNAR,1.6071787789506686e-08,0.04035453476053468
33,33,0.2,anova,MCAR,9.026479245498073e-91,0.4903703706437059
33,33,0.2,anova,MAR,5.266358243010515e-111,0.48086981592838457
33,33,0.2,anova,MNAR,1.0741399353053668e-79,0.37089171281212124
33,33,0.2,kruskal,MCAR,1.1402878641320058e-10,0.07427669513898352
33,33,0.2,kruskal,MAR,2.3151309758162597e-09,0.05104959369474335
33,33,0.2,kruskal,MNAR,4.32687158280487e-06,0.030951913244320138
33,33,0.3,anova,MCAR,7.784420000091721e-76,0.5238298890248324
33,33,0.3,anova,MAR,4.083591365005212e-97,0.4911153394110104
33,33,0.3,anova,MNAR,4.173726532674028e-37,0.23253788204736528
33,33,0.3,kruskal,MCAR,2.045870450828602e-08,0.07539718558532907
33,33,0.3,kruskal,MAR,3.744285075324427e-07,0.043854953043771454
33,33,0.3,kruskal,MNAR,0.03417447695687581,0.008656743902861929
33,33,0.4,anova,MCAR,2.220440257135973e-59,0.5502926607586185
33,33,0.4,anova,MAR,1.3015670902716662e-79,0.47904990003551745
33,33,0.4,anova,MNAR,1.4513040344956133e-32,0.2299929839083863
33,33,0.4,kruskal,MCAR,9.288695832698757e-05,0.053086519720207746
33,33,0.4,kruskal,MAR,2.9922872435417247e-07,0.0528046026212058
33,33,0.4,kruskal,MNAR,0.4250768828786672,-0.000604664328337524
34,34,0.0,anova,MCAR,4.31108031796567e-156,0.5152749048146638
34,34,0.0,anova,MAR,4.31108031796567e-156,0.5152749048146638
34,34,0.0,anova,MNAR,4.31108031796567e-156,0.5152749048146638
34,34,0.0,kruskal,MCAR,2.020605904817785e-14,0.06410648002599782
34,34,0.0,kruskal,MAR,2.020605904817785e-14,0.06410648002599782
34,34,0.0,kruskal,MNAR,2.020605904817785e-14,0.06410648002599782
34,34,0.1,anova,MCAR,3.174674573019529e-126,0.5138752773596852
34,34,0.1,anova,MAR,9.541182215880426e-139,0.5088290157964662
34,34,0.1,anova,MNAR,3.422619403653708e-114,0.44532022565391904
34,34,0.1,kruskal,MCAR,2.4821811273056937e-11,0.061041694260401715
34,34,0.1,kruskal,MAR,2.0128343436454088e-13,0.06560811437319336
34,34,0.1,kruskal,MNAR,2.4233948181517917e-12,0.06040116889297309
34,34,0.2,anova,MCAR,1.4889353988838225e-100,0.5225899831495918
34,34,0.2,anova,MAR,1.2251997650858531e-119,0.4952800370097048
34,34,0.2,anova,MNAR,2.175949520143538e-83,0.3842189176345775
34,34,0.2,kruskal,MCAR,3.820302274526455e-08,0.054661061235076455
34,34,0.2,kruskal,MAR,1.1546319456101628e-14,0.08032127581934666
34,34,0.2,kruskal,MNAR,3.420295779932303e-07,0.03753288564108166
34,34,0.3,anova,MCAR,2.760373801942748e-74,0.5158354267962012
34,34,0.3,anova,MAR,1.367148951809711e-96,0.4699035249019318
34,34,0.3,anova,MNAR,3.296425689571539e-42,0.26156674188780393
34,34,0.3,kruskal,MCAR,3.378556651112419e-07,0.0630832481470393
34,34,0.3,kruskal,MAR,5.295019978035498e-11,0.06795262982126554
34,34,0.3,kruskal,MNAR,0.0031771531222363203,0.017123494514380416
34,34,0.4,anova,MCAR,8.027879400564527e-50,0.494776370035684
34,34,0.4,anova,MAR,3.961513433178944e-82,0.4631556360744607
34,34,0.4,anova,MNAR,3.357518951587264e-31,0.22307094813563555
34,34,0.4,kruskal,MCAR,0.0001982591359831476,0.04933269248143601
34,34,0.4,kruskal,MAR,3.5102274420495405e-09,0.06427738712216237
34,34,0.4,kruskal,MNAR,0.00411800540560292,0.018487186657204273
35,35,0.0,anova,MCAR,8.023603807993884e-157,0.5169102423230625
35,35,0.0,anova,MAR,8.023603807993884e-157,0.5169102423230625
35,35,0.0,anova,MNAR,8.023603807993884e-157,0.5169102423230625
35,35,0.0,kruskal,MCAR,1.672838789712472e-08,0.03622046300687266
35,35,0.0,kruskal,MAR,1.672838789712472e-08,0.03622046300687266
35,35,0.0,kruskal,MNAR,1.672838789712472e-08,0.03622046300687266
35,35,0.1,anova,MCAR,5.3967638849320886e-129,0.5219239281436534
35,35,0.1,anova,MAR,9.134555968743854e-137,0.5100674445585591
35,35,0.1,anova,MNAR,3.6536362745617244e-114,0.4452392374437071
35,35,0.1,kruskal,MCAR,3.069216947260145e-08,0.04310764376816059
35,35,0.1,kruskal,MAR,1.2704279361841486e-07,0.03602007529562206
35,35,0.1,kruskal,MNAR,2.2013450596714e-05,0.02373094942877125
35,35,0.2,anova,MCAR,4.615823909576806e-100,0.5191916971632214
35,35,0.2,anova,MAR,7.842104330614869e-116,0.4945402575912163
35,35,0.2,anova,MNAR,1.4277936619018504e-81,0.3776982979071009
35,35,0.2,kruskal,MCAR,1.3908328963752048e-05,0.03515354132752642
35,35,0.2,kruskal,MAR,1.1613400063836821e-07,0.0408896040425018
35,35,0.2,kruskal,MNAR,1.2515120701994675e-05,0.02818615284322515
35,35,0.3,anova,MCAR,4.818356277305271e-75,0.5120707892921048
35,35,0.3,anova,MAR,8.548778075480415e-101,0.4951970591663773
35,35,0.3,anova,MNAR,2.6227348122543814e-36,0.22933775392496095
35,35,0.3,kruskal,MCAR,8.971059091433808e-05,0.037881163870684936
35,35,0.3,kruskal,MAR,7.366699361632811e-09,0.05536069567534746
35,35,0.3,kruskal,MNAR,0.0032084337426249165,0.017595444866655048
35,35,0.4,anova,MCAR,4.577214394978785e-53,0.5105211800360998
35,35,0.4,anova,MAR,2.5579255651437737e-83,0.49215308414705206
35,35,0.4,anova,MNAR,8.293343759315761e-30,0.21037559400271472
35,35,0.4,kruskal,MCAR,2.6723393027672238e-05,0.060638496927073536
35,35,0.4,kruskal,MAR,5.020665156951765e-07,0.05111694130232576
35,35,0.4,kruskal,MNAR,0.02941860541216379,0.010772400714908578
36,36,0.0,anova,MCAR,6.123892190342175e-164,0.5325630709189086
36,36,0.0,anova,MAR,6.123892190342175e-164,0.5325630709189086
36,36,0.0,anova,MNAR,6.123892190342175e-164,0.5325630709189086
36,36,0.0,kruskal,MCAR,1.0483178769504775e-09,0.04191248895682589
36,36,0.0,kruskal,MAR,1.0483178769504775e-09,0.04191248895682589
36,36,0.0,kruskal,MNAR,1.0483178769504775e-09,0.04191248895682589
36,36,0.1,anova,MCAR,9.18298231628187e-135,0.5282869839070948
36,36,0.1,anova,MAR,1.6951216408951062e-150,0.5347035886846762
36,36,0.1,anova,MNAR,3.671590308989533e-123,0.47034296446716817
36,36,0.1,kruskal,MCAR,9.650722998522099e-09,0.044876758337255775
36,36,0.1,kruskal,MAR,2.061397067487647e-07,0.03401358772462778
36,36,0.1,kruskal,MNAR,0.0002858140536698972,0.01775302503017327
36,36,0.2,anova,MCAR,5.2248321522389876e-110,0.5455415436766413
36,36,0.2,anova,MAR,8.095136998441573e-134,0.5331468067697522
36,36,0.2,anova,MNAR,5.8581009846892155e-87,0.39683066205253287
36,36,0.2,kruskal,MCAR,2.7304263405802942e-08,0.05437351713821531
36,36,0.2,kruskal,MAR,2.3029381590600195e-06,0.031948522760739714
36,36,0.2,kruskal,MNAR,0.026469732694926695,0.007817690799651356
36,36,0.3,anova,MCAR,2.3921037216179007e-87,0.5586762713415668
36,36,0.3,anova,MAR,9.435055609591274e-111,0.5203822668679704
36,36,0.3,anova,MNAR,9.854776348821572e-45,0.2758102422842074
36,36,0.3,kruskal,MCAR,8.671752663724774e-07,0.05659687007702818
36,36,0.3,kruskal,MAR,9.749005847936587e-06,0.032933259499805384
36,36,0.3,kruskal,MNAR,0.1010713196102836,0.0046472261747533715
36,36,0.4,anova,MCAR,1.0228662995912243e-62,0.5586022846502623
36,36,0.4,anova,MAR,1.0351220590493378e-87,0.4915405007808991
36,36,0.4,anova,MNAR,1.2304130915274956e-26,0.19407777633330012
36,36,0.4,kruskal,MCAR,7.479484199435227e-06,0.06620844047870762
36,36,0.4,kruskal,MAR,1.4474064076730464e-05,0.036890404857474926
36,36,0.4,kruskal,MNAR,0.03859652842404515,0.009453219889965817
37,37,0.0,anova,MCAR,1.104495543834192e-155,0.5143574664810473
37,37,0.0,anova,MAR,1.104495543834192e-155,0.5143574664810473
37,37,0.0,anova,MNAR,1.104495543834192e-155,0.5143574664810473
37,37,0.0,kruskal,MCAR,4.753464288853593e-11,0.048251604491893196
37,37,0.0,kruskal,MAR,4.753464288853593e-11,0.048251604491893196
37,37,0.0,kruskal,MNAR,4.753464288853593e-11,0.048251604491893196
37,37,0.1,anova,MCAR,4.12026848345546e-135,0.5296270499760947
37,37,0.1,anova,MAR,1.7436496516078743e-140,0.5151215417116275
37,37,0.1,anova,MNAR,1.0123249548654955e-112,0.44110488595136427
37,37,0.1,kruskal,MCAR,7.681988378749338e-10,0.05118374006869307
37,37,0.1,kruskal,MAR,1.04418099722281e-08,0.04129478987496012
37,37,0.1,kruskal,MNAR,2.426807765854022e-08,0.039411499362623816
37,37,0.2,anova,MCAR,2.4107254140478554e-108,0.5389979048663971
37,37,0.2,anova,MAR,7.388756726160049e-121,0.5096890189890366
37,37,0.2,anova,MNAR,1.4566929106872748e-82,0.38126426632765575
37,37,0.2,kruskal,MCAR,6.477203551291666e-09,0.05876276162087118
37,37,0.2,kruskal,MAR,2.662548552745392e-07,0.03876500085109328
37,37,0.2,kruskal,MNAR,5.757957979746209e-06,0.030208590174696834
37,37,0.3,anova,MCAR,1.1724500542372703e-82,0.5469694619142436
37,37,0.3,anova,MAR,4.1063797897535e-101,0.49527261429738745
37,37,0.3,anova,MNAR,3.125250393618068e-44,0.2724069814600769
37,37,0.3,kruskal,MCAR,3.408981112940079e-05,0.042138464346536515
37,37,0.3,kruskal,MAR,4.834717149404533e-06,0.03568416453699537
37,37,0.3,kruskal,MNAR,0.007755648776464397,0.013957807691625006
37,37,0.4,anova,MCAR,3.0315313579671667e-57,0.5310749808222046
